// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
6800, 5900, 12496.1+/-1191.52, 61.2307+/-36.5763, 8.40405+/-4.30328, 116.626+/-44.6518, 5.18213+/-2.01436;
6800, 6000, 12101+/-1175.59, 61.2307+/-36.5763, 8.40405+/-4.30328, 116.626+/-44.6518, 5.18213+/-2.01436;
6800, 6100, 12003.9+/-1171.58, 61.2307+/-36.5763, 8.40405+/-4.30328, 116.626+/-44.6518, 5.18213+/-2.01436;
6800, 6200, 11906.9+/-1167.55, 61.2307+/-36.5763, 8.40405+/-4.30328, 116.626+/-44.6518, 4.45465+/-1.8784;
6800, 6300, 11809.9+/-1163.52, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 3.71819+/-1.72801;
6800, 6400, 11518.8+/-1151.32, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 3.71819+/-1.72801;
6800, 6500, 11130.7+/-1134.84, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 3.71819+/-1.72801;
6800, 6600, 10936.7+/-1126.52, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 3.71819+/-1.72801;
6800, 6700, 10645.6+/-1113.91, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 2.92267+/-1.53401;
6800, 6800, 10063.5+/-1088.27, 61.2307+/-36.5763, 8.40405+/-4.30328, 105.356+/-43.2062, 2.92267+/-1.53401;
6800, 6900, 9578.34+/-1066.42, 61.2307+/-36.5763, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
6800, 7000, 8427.58+/-960.021, 61.2307+/-36.5763, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
6800, 7100, 7554.36+/-914.831, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
6800, 7200, 6875.19+/-878.078, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
6800, 7300, 6293.04+/-845.304, 44.9324+/-32.7443, 6.94788+/-4.04942, 68.8871+/-34.6631, 2.31768+/-1.40967;
6800, 7400, 5613.88+/-805.384, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
6800, 7500, 5225.78+/-781.657, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
6800, 7600, 4643.63+/-744.652, 44.9324+/-32.7443, 6.94788+/-4.04942, 33.7806+/-24.1841, 2.31768+/-1.40967;
6800, 7700, 4546.61+/-738.304, 28.0665+/-28.0665, 6.94788+/-4.04942, 33.7806+/-24.1841, 1.29178+/-0.9668;
6800, 7800, 4352.56+/-725.441, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
6800, 7900, 4061.49+/-705.708, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
6800, 8000, 3395.85+/-574.003, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
6800, 8100, 3007.75+/-540.208, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8200, 2522.63+/-494.728, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8300, 2134.53+/-455.084, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8400, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8500, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8600, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8700, 1455.36+/-375.773, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6800, 8800, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
6800, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6800, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6800, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6800, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6800, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6800, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6800, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 1000, 95757.2+/-4409.45, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 2000, 22470+/-1787.48, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3000, 15779+/-1362.75, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3100, 15548.7+/-1343.24, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3200, 15534.1+/-1343.2, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3300, 14775.8+/-1292.39, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3400, 14678.8+/-1288.74, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3500, 14352+/-1264.37, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3600, 14344.9+/-1264.35, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3700, 14343.9+/-1264.35, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3800, 14149.8+/-1256.88, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 3900, 14051.7+/-1253.13, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4000, 13663.6+/-1238.01, 61.2307+/-36.5763, 9.59284+/-4.46447, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4100, 13663.1+/-1238.01, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4200, 13663+/-1238.01, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4300, 13662+/-1238.01, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4400, 13662+/-1238.01, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4500, 13662+/-1238.01, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4600, 13370.4+/-1226.55, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4700, 13273.3+/-1222.71, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4800, 13176.3+/-1218.86, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 4900, 12982.3+/-1211.11, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5000, 12885.2+/-1207.21, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5100, 12788.2+/-1203.31, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5200, 12593.6+/-1195.46, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5300, 12302+/-1183.59, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5400, 12205+/-1179.61, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5500, 12205+/-1179.61, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5600, 12205+/-1179.61, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5700, 11913.9+/-1167.57, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5800, 11816.9+/-1163.54, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 3.84481+/-1.78984;
6900, 5900, 11622.8+/-1155.42, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 2.92267+/-1.53401;
6900, 6000, 11324.8+/-1143.11, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 2.92267+/-1.53401;
6900, 6100, 11227.8+/-1138.98, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 2.92267+/-1.53401;
6900, 6200, 11130.7+/-1134.84, 61.2307+/-36.5763, 8.40405+/-4.30328, 98.0319+/-40.5962, 2.92267+/-1.53401;
6900, 6300, 11130.7+/-1134.84, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6400, 10839.7+/-1122.33, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6500, 10451.6+/-1105.43, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6600, 10354.5+/-1101.16, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6700, 10063.5+/-1088.27, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6800, 9772.39+/-1075.21, 61.2307+/-36.5763, 8.40405+/-4.30328, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 6900, 9287.27+/-1053.1, 61.2307+/-36.5763, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 7000, 8233.53+/-950.164, 61.2307+/-36.5763, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
6900, 7100, 7360.31+/-904.483, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
6900, 7200, 6681.14+/-867.291, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
6900, 7300, 6196.02+/-839.717, 44.9324+/-32.7443, 6.94788+/-4.04942, 68.8871+/-34.6631, 2.31768+/-1.40967;
6900, 7400, 5613.88+/-805.384, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
6900, 7500, 5225.78+/-781.657, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
6900, 7600, 4643.63+/-744.652, 44.9324+/-32.7443, 6.94788+/-4.04942, 33.7806+/-24.1841, 2.31768+/-1.40967;
6900, 7700, 4546.61+/-738.304, 28.0665+/-28.0665, 6.94788+/-4.04942, 33.7806+/-24.1841, 1.29178+/-0.9668;
6900, 7800, 4352.56+/-725.441, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
6900, 7900, 4061.49+/-705.708, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
6900, 8000, 3395.85+/-574.003, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
6900, 8100, 3007.75+/-540.208, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8200, 2522.63+/-494.728, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8300, 2134.53+/-455.084, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8400, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8500, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8600, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8700, 1455.36+/-375.773, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
6900, 8800, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
6900, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
6900, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
6900, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 1000, 90579.4+/-4292.21, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 2000, 21498.7+/-1760.95, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3000, 14905.3+/-1331.3, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3100, 14674.9+/-1311.32, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3200, 14660.4+/-1311.28, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3300, 13902.1+/-1259.18, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3400, 13805+/-1255.44, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3500, 13478.2+/-1230.41, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3600, 13471.2+/-1230.39, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3700, 13470.1+/-1230.39, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3800, 13373.1+/-1226.56, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 3900, 13275.5+/-1222.71, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4000, 12887.4+/-1207.22, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4100, 12886.9+/-1207.22, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4200, 12886.8+/-1207.22, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4300, 12885.8+/-1207.21, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4400, 12885.8+/-1207.21, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4500, 12885.8+/-1207.21, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4600, 12691.2+/-1199.39, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4700, 12691.2+/-1199.39, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4800, 12594.2+/-1195.46, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 4900, 12400.1+/-1187.56, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5000, 12303.1+/-1183.59, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5100, 12206.1+/-1179.61, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5200, 12011.5+/-1171.6, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5300, 11719.9+/-1159.48, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5400, 11622.8+/-1155.42, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5500, 11622.8+/-1155.42, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5600, 11622.8+/-1155.42, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5700, 11331.8+/-1143.13, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5800, 11234.8+/-1139.01, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7000, 5900, 11040.7+/-1130.71, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 2.92267+/-1.53401;
7000, 6000, 10742.6+/-1118.13, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 2.92267+/-1.53401;
7000, 6100, 10645.6+/-1113.91, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 2.92267+/-1.53401;
7000, 6200, 10548.6+/-1109.68, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 2.92267+/-1.53401;
7000, 6300, 10548.6+/-1109.68, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6400, 10354.5+/-1101.16, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6500, 10063.5+/-1088.27, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6600, 9966.44+/-1083.93, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6700, 9675.36+/-1070.83, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6800, 9481.32+/-1062, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 6900, 9093.22+/-1044.12, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 7000, 8039.48+/-940.205, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.92267+/-1.53401;
7000, 7100, 7166.26+/-894.014, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
7000, 7200, 6487.09+/-856.368, 44.9324+/-32.7443, 6.94788+/-4.04942, 86.7622+/-39.0006, 2.31768+/-1.40967;
7000, 7300, 6001.97+/-828.431, 44.9324+/-32.7443, 6.94788+/-4.04942, 68.8871+/-34.6631, 2.31768+/-1.40967;
7000, 7400, 5419.83+/-793.609, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
7000, 7500, 5128.75+/-775.612, 44.9324+/-32.7443, 6.94788+/-4.04942, 51.7943+/-30.1557, 2.31768+/-1.40967;
7000, 7600, 4546.61+/-738.304, 44.9324+/-32.7443, 6.94788+/-4.04942, 33.7806+/-24.1841, 2.31768+/-1.40967;
7000, 7700, 4449.59+/-731.901, 28.0665+/-28.0665, 6.94788+/-4.04942, 33.7806+/-24.1841, 1.29178+/-0.9668;
7000, 7800, 4255.54+/-718.924, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
7000, 7900, 4061.49+/-705.708, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
7000, 8000, 3395.85+/-574.003, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
7000, 8100, 3007.75+/-540.208, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8200, 2522.63+/-494.728, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8300, 2134.53+/-455.084, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8400, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8500, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8600, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8700, 1455.36+/-375.773, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
7000, 8800, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
7000, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
7000, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7000, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
7100, 1000, 82865.1+/-4107.35, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 2000, 18457.4+/-1606.22, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3000, 12651.5+/-1191.31, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3100, 12421.1+/-1168.93, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3200, 12406.6+/-1168.89, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3300, 11745.3+/-1114.36, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3400, 11648.3+/-1110.13, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3500, 11551.2+/-1105.88, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3600, 11544.2+/-1105.86, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3700, 11543.2+/-1105.86, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3800, 11446.1+/-1101.6, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 3900, 11348.6+/-1097.32, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 4000, 11251.6+/-1093.02, 44.9324+/-32.7443, 8.13668+/-4.22032, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 4100, 11251+/-1093.02, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 4200, 11251+/-1093.02, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
7100, 4300, 11249.9+/-1093.02, 44.9324+/-32.7443, 6.94788+/-4.04942, 98.0319+/-40.5962, 3.84481+/-1.78984;
