// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
6900, 7900, 3673.39, 0, 0;
6900, 8000, 3007.75, 0, 0;
6900, 8100, 2716.68, 0, 0;
6900, 8200, 2425.6, 0, 0;
6900, 8300, 2037.51, 0, 0;
6900, 8400, 2037.51, 0, 0;
6900, 8500, 1940.48, 0, 0;
6900, 8600, 1746.43, 0, 0;
6900, 8700, 1358.34, 0, 0;
6900, 8800, 1261.31, 0, 0;
6900, 8900, 1261.31, 0, 0;
6900, 9000, 1261.31, 0, 0;
6900, 9100, 873.217, 0, 0;
6900, 9200, 776.193, 0, 0;
6900, 9300, 776.193, 0, 0;
6900, 9400, 776.193, 0, 0;
6900, 9500, 679.169, 0, 0;
6900, 9600, 388.097, 0, 0;
6900, 9700, 388.097, 0, 0;
6900, 9800, 388.097, 0, 0;
6900, 9900, 291.072, 0, 0;
6900, 10000, 291.072, 0, 0;
7000, 1000, 59658.9, 0, 0.0120258;
7000, 2000, 14938.8, 0, 0.0120258;
7000, 3000, 10635.7, 0, 0.0120258;
7000, 3100, 10383.8, 0, 0.0120258;
7000, 3200, 10368.1, 0, 0.0120258;
7000, 3300, 9700.39, 0, 0.0120258;
7000, 3400, 9587.06, 0, 0.0120258;
7000, 3500, 9239.21, 0, 0.0120258;
7000, 3600, 9231.1, 0, 0.0120258;
7000, 3700, 9221.92, 0, 0.0120258;
7000, 3800, 9123.78, 0, 0.0120258;
7000, 3900, 9115.66, 0, 0.0120258;
7000, 4000, 8809.4, 0, 0.0120258;
7000, 4100, 8787.28, 0, 0.0120258;
7000, 4200, 8787.27, 0, 0.0120258;
7000, 4300, 8778.62, 0, 0.0120258;
7000, 4400, 8763.51, 0, 0.0120258;
7000, 4500, 8763.51, 0, 0.0120258;
7000, 4600, 8666.4, 0, 0.0120258;
7000, 4700, 8666.4, 0, 0.0120258;
7000, 4800, 8658.29, 0, 0.0120258;
7000, 4900, 8464.24, 0, 0.0120258;
7000, 5000, 8366.1, 0, 0.0120258;
7000, 5100, 8366.1, 0, 0.0120258;
7000, 5200, 8268.54, 0, 0.0120258;
7000, 5300, 8074.49, 0, 0.0120258;
7000, 5400, 7977.47, 0, 0.0120258;
7000, 5500, 7977.47, 0, 0.0120258;
7000, 5600, 7977.47, 0, 0.0120258;
7000, 5700, 7679.39, 0, 0.0120258;
7000, 5800, 7582.37, 0, 0.0120258;
7000, 5900, 7485.35, 0, 0.0120258;
7000, 6000, 7194.27, 0, 0.0120258;
7000, 6100, 7090.25, 0, 0.0120258;
7000, 6200, 7090.25, 0, 0.0120258;
7000, 6300, 7090.25, 0, 0;
7000, 6400, 6896.2, 0, 0;
7000, 6500, 6792.17, 0, 0;
7000, 6600, 6695.15, 0, 0;
7000, 6700, 6501.1, 0, 0;
7000, 6800, 6501.1, 0, 0;
7000, 6900, 6300.05, 0, 0;
7000, 7000, 6203.02, 0, 0;
7000, 7100, 5620.88, 0, 0;
7000, 7200, 5225.78, 0, 0;
7000, 7300, 5031.73, 0, 0;
7000, 7400, 4643.63, 0, 0;
7000, 7500, 4352.56, 0, 0;
7000, 7600, 3964.46, 0, 0;
7000, 7700, 3867.44, 0, 0;
7000, 7800, 3770.42, 0, 0;
7000, 7900, 3673.39, 0, 0;
7000, 8000, 3007.75, 0, 0;
7000, 8100, 2716.68, 0, 0;
7000, 8200, 2425.6, 0, 0;
7000, 8300, 2037.51, 0, 0;
7000, 8400, 2037.51, 0, 0;
7000, 8500, 1940.48, 0, 0;
7000, 8600, 1746.43, 0, 0;
7000, 8700, 1358.34, 0, 0;
7000, 8800, 1261.31, 0, 0;
7000, 8900, 1261.31, 0, 0;
7000, 9000, 1261.31, 0, 0;
7000, 9100, 873.217, 0, 0;
7000, 9200, 776.193, 0, 0;
7000, 9300, 776.193, 0, 0;
7000, 9400, 776.193, 0, 0;
7000, 9500, 679.169, 0, 0;
7000, 9600, 388.097, 0, 0;
7000, 9700, 388.097, 0, 0;
7000, 9800, 388.097, 0, 0;
7000, 9900, 291.072, 0, 0;
7000, 10000, 291.072, 0, 0;
7100, 1000, 55265.4, 0, 0.0120258;
7100, 2000, 13375.6, 0, 0.0120258;
7100, 3000, 9532.7, 0, 0.0120258;
7100, 3100, 9280.77, 0, 0.0120258;
7100, 3200, 9265.12, 0, 0.0120258;
7100, 3300, 8694.38, 0, 0.0120258;
7100, 3400, 8581.05, 0, 0.0120258;
7100, 3500, 8463.02, 0, 0.0120258;
7100, 3600, 8454.91, 0, 0.0120258;
7100, 3700, 8445.72, 0, 0.0120258;
7100, 3800, 8347.58, 0, 0.0120258;
7100, 3900, 8339.47, 0, 0.0120258;
7100, 4000, 8227.25, 0, 0.0120258;
7100, 4100, 8205.13, 0, 0.0120258;
7100, 4200, 8205.13, 0, 0.0120258;
7100, 4300, 8196.48, 0, 0.0120258;
7100, 4400, 8181.36, 0, 0.0120258;
7100, 4500, 8181.36, 0, 0.0120258;
7100, 4600, 8084.26, 0, 0.0120258;
7100, 4700, 8084.26, 0, 0.0120258;
7100, 4800, 8076.14, 0, 0.0120258;
7100, 4900, 7882.09, 0, 0.0120258;
7100, 5000, 7783.96, 0, 0.0120258;
7100, 5100, 7783.96, 0, 0.0120258;
7100, 5200, 7686.4, 0, 0.0120258;
7100, 5300, 7492.35, 0, 0.0120258;
7100, 5400, 7395.32, 0, 0.0120258;
7100, 5500, 7395.32, 0, 0.0120258;
7100, 5600, 7395.32, 0, 0.0120258;
7100, 5700, 7097.25, 0, 0.0120258;
7100, 5800, 7000.22, 0, 0.0120258;
7100, 5900, 6903.2, 0, 0.0120258;
7100, 6000, 6612.13, 0, 0.0120258;
7100, 6100, 6605.13, 0, 0.0120258;
7100, 6200, 6605.13, 0, 0.0120258;
7100, 6300, 6605.13, 0, 0;
7100, 6400, 6411.08, 0, 0;
7100, 6500, 6307.05, 0, 0;
7100, 6600, 6210.03, 0, 0;
7100, 6700, 6113, 0, 0;
7100, 6800, 6113, 0, 0;
7100, 6900, 5911.95, 0, 0;
7100, 7000, 5911.95, 0, 0;
7100, 7100, 5329.81, 0, 0;
7100, 7200, 5128.75, 0, 0;
7100, 7300, 4934.71, 0, 0;
7100, 7400, 4546.61, 0, 0;
7100, 7500, 4255.54, 0, 0;
7100, 7600, 3867.44, 0, 0;
7100, 7700, 3770.42, 0, 0;
7100, 7800, 3673.39, 0, 0;
7100, 7900, 3576.37, 0, 0;
7100, 8000, 2910.72, 0, 0;
7100, 8100, 2716.68, 0, 0;
7100, 8200, 2425.6, 0, 0;
7100, 8300, 2037.51, 0, 0;
7100, 8400, 2037.51, 0, 0;
7100, 8500, 1940.48, 0, 0;
7100, 8600, 1746.43, 0, 0;
7100, 8700, 1358.34, 0, 0;
7100, 8800, 1261.31, 0, 0;
7100, 8900, 1261.31, 0, 0;
7100, 9000, 1261.31, 0, 0;
7100, 9100, 873.217, 0, 0;
7100, 9200, 776.193, 0, 0;
7100, 9300, 776.193, 0, 0;
7100, 9400, 776.193, 0, 0;
7100, 9500, 679.169, 0, 0;
7100, 9600, 388.097, 0, 0;
7100, 9700, 388.097, 0, 0;
7100, 9800, 388.097, 0, 0;
7100, 9900, 291.072, 0, 0;
7100, 10000, 291.072, 0, 0;
7200, 1000, 52088.7, 0, 0.0120258;
7200, 2000, 12465.5, 0, 0.0120258;
7200, 3000, 8853.54, 0, 0.0120258;
7200, 3100, 8601.6, 0, 0.0120258;
7200, 3200, 8585.95, 0, 0.0120258;
7200, 3300, 8015.22, 0, 0.0120258;
7200, 3400, 7901.89, 0, 0.0120258;
7200, 3500, 7783.85, 0, 0.0120258;
7200, 3600, 7775.74, 0, 0.0120258;
7200, 3700, 7766.55, 0, 0.0120258;
7200, 3800, 7668.42, 0, 0.0120258;
7200, 3900, 7660.3, 0, 0.0120258;
7200, 4000, 7548.08, 0, 0.0120258;
7200, 4100, 7525.96, 0, 0.0120258;
7200, 4200, 7525.96, 0, 0.0120258;
7200, 4300, 7517.31, 0, 0.0120258;
7200, 4400, 7502.19, 0, 0.0120258;
7200, 4500, 7502.19, 0, 0.0120258;
7200, 4600, 7405.09, 0, 0.0120258;
7200, 4700, 7405.09, 0, 0.0120258;
7200, 4800, 7396.97, 0, 0.0120258;
7200, 4900, 7299.95, 0, 0.0120258;
7200, 5000, 7201.81, 0, 0.0120258;
7200, 5100, 7201.81, 0, 0.0120258;
7200, 5200, 7104.25, 0, 0.0120258;
7200, 5300, 6910.2, 0, 0.0120258;
7200, 5400, 6813.18, 0, 0.0120258;
7200, 5500, 6813.18, 0, 0.0120258;
7200, 5600, 6813.18, 0, 0.0120258;
7200, 5700, 6515.1, 0, 0.0120258;
7200, 5800, 6418.08, 0, 0.0120258;
7200, 5900, 6321.06, 0, 0.0120258;
7200, 6000, 6029.98, 0, 0.0120258;
7200, 6100, 6022.98, 0, 0.0120258;
7200, 6200, 6022.98, 0, 0.0120258;
7200, 6300, 6022.98, 0, 0;
7200, 6400, 5925.96, 0, 0;
7200, 6500, 5918.95, 0, 0;
7200, 6600, 5821.93, 0, 0;
7200, 6700, 5724.9, 0, 0;
7200, 6800, 5724.9, 0, 0;
7200, 6900, 5523.85, 0, 0;
7200, 7000, 5523.85, 0, 0;
7200, 7100, 5135.76, 0, 0;
7200, 7200, 4934.71, 0, 0;
7200, 7300, 4740.66, 0, 0;
7200, 7400, 4449.59, 0, 0;
7200, 7500, 4255.54, 0, 0;
7200, 7600, 3867.44, 0, 0;
7200, 7700, 3770.42, 0, 0;
7200, 7800, 3673.39, 0, 0;
7200, 7900, 3576.37, 0, 0;
7200, 8000, 2910.72, 0, 0;
7200, 8100, 2716.68, 0, 0;
7200, 8200, 2425.6, 0, 0;
7200, 8300, 2037.51, 0, 0;
7200, 8400, 2037.51, 0, 0;
7200, 8500, 1940.48, 0, 0;
7200, 8600, 1746.43, 0, 0;
7200, 8700, 1358.34, 0, 0;
7200, 8800, 1261.31, 0, 0;
7200, 8900, 1261.31, 0, 0;
7200, 9000, 1261.31, 0, 0;
7200, 9100, 873.217, 0, 0;
7200, 9200, 776.193, 0, 0;
7200, 9300, 776.193, 0, 0;
7200, 9400, 776.193, 0, 0;
7200, 9500, 679.169, 0, 0;
7200, 9600, 388.097, 0, 0;
7200, 9700, 388.097, 0, 0;
7200, 9800, 388.097, 0, 0;
7200, 9900, 291.072, 0, 0;
7200, 10000, 291.072, 0, 0;
7300, 1000, 49276.2, 0, 0.0120258;
7300, 2000, 11494.8, 0, 0.0120258;
7300, 3000, 8077.34, 0, 0.0120258;
7300, 3100, 7825.41, 0, 0.0120258;
7300, 3200, 7809.75, 0, 0.0120258;
7300, 3300, 7336.05, 0, 0.0120258;
7300, 3400, 7222.72, 0, 0.0120258;
7300, 3500, 7104.68, 0, 0.0120258;
7300, 3600, 7096.57, 0, 0.0120258;
7300, 3700, 7087.38, 0, 0.0120258;
7300, 3800, 6989.25, 0, 0.0120258;
7300, 3900, 6981.13, 0, 0.0120258;
7300, 4000, 6868.91, 0, 0.0120258;
7300, 4100, 6846.79, 0, 0.0120258;
7300, 4200, 6846.79, 0, 0.0120258;
7300, 4300, 6838.14, 0, 0.0120258;
7300, 4400, 6823.02, 0, 0.0120258;
7300, 4500, 6823.02, 0, 0.0120258;
7300, 4600, 6725.92, 0, 0.0120258;
7300, 4700, 6725.92, 0, 0.0120258;
7300, 4800, 6717.8, 0, 0.0120258;
7300, 4900, 6717.8, 0, 0.0120258;
7300, 5000, 6619.67, 0, 0.0120258;
7300, 5100, 6619.67, 0, 0.0120258;
7300, 5200, 6522.11, 0, 0.0120258;
7300, 5300, 6328.06, 0, 0.0120258;
7300, 5400, 6231.03, 0, 0.0120258;
7300, 5500, 6231.03, 0, 0.0120258;
7300, 5600, 6231.03, 0, 0.0120258;
7300, 5700, 5932.96, 0, 0.0120258;
7300, 5800, 5835.94, 0, 0.0120258;
7300, 5900, 5738.91, 0, 0.0120258;
7300, 6000, 5447.84, 0, 0.0120258;
7300, 6100, 5440.84, 0, 0.0120258;
7300, 6200, 5440.84, 0, 0.0120258;
7300, 6300, 5440.84, 0, 0;
7300, 6400, 5343.81, 0, 0;
7300, 6500, 5336.81, 0, 0;
7300, 6600, 5239.78, 0, 0;
7300, 6700, 5239.78, 0, 0;
7300, 6800, 5239.78, 0, 0;
7300, 6900, 5135.76, 0, 0;
7300, 7000, 5135.76, 0, 0;
7300, 7100, 4844.68, 0, 0;
7300, 7200, 4643.63, 0, 0;
7300, 7300, 4643.63, 0, 0;
7300, 7400, 4352.56, 0, 0;
7300, 7500, 4158.51, 0, 0;
7300, 7600, 3770.42, 0, 0;
7300, 7700, 3770.42, 0, 0;
7300, 7800, 3673.39, 0, 0;
7300, 7900, 3576.37, 0, 0;
7300, 8000, 2910.72, 0, 0;
7300, 8100, 2716.68, 0, 0;
7300, 8200, 2425.6, 0, 0;
7300, 8300, 2037.51, 0, 0;
7300, 8400, 2037.51, 0, 0;
7300, 8500, 1940.48, 0, 0;
7300, 8600, 1746.43, 0, 0;
7300, 8700, 1358.34, 0, 0;
7300, 8800, 1261.31, 0, 0;
7300, 8900, 1261.31, 0, 0;
7300, 9000, 1261.31, 0, 0;
7300, 9100, 873.217, 0, 0;
7300, 9200, 776.193, 0, 0;
7300, 9300, 776.193, 0, 0;
7300, 9400, 776.193, 0, 0;
7300, 9500, 679.169, 0, 0;
7300, 9600, 388.097, 0, 0;
7300, 9700, 388.097, 0, 0;
7300, 9800, 388.097, 0, 0;
7300, 9900, 291.072, 0, 0;
7300, 10000, 291.072, 0, 0;
7400, 1000, 46659.4, 0, 0.0120258;
7400, 2000, 11009.7, 0, 0.0120258;
7400, 3000, 7592.22, 0, 0.0120258;
7400, 3100, 7340.29, 0, 0.0120258;
7400, 3200, 7324.63, 0, 0.0120258;
7400, 3300, 6850.93, 0, 0.0120258;
7400, 3400, 6737.6, 0, 0.0120258;
7400, 3500, 6619.56, 0, 0.0120258;
7400, 3600, 6611.45, 0, 0.0120258;
7400, 3700, 6602.26, 0, 0.0120258;
7400, 3800, 6504.13, 0, 0.0120258;
7400, 3900, 6496.01, 0, 0.0120258;
7400, 4000, 6383.79, 0, 0.0120258;
7400, 4100, 6361.67, 0, 0.0120258;
7400, 4200, 6361.67, 0, 0.0120258;
7400, 4300, 6353.02, 0, 0.0120258;
7400, 4400, 6337.9, 0, 0.0120258;
7400, 4500, 6337.9, 0, 0.0120258;
7400, 4600, 6240.8, 0, 0.0120258;
7400, 4700, 6240.8, 0, 0.0120258;
7400, 4800, 6232.68, 0, 0.0120258;
7400, 4900, 6232.68, 0, 0.0120258;
7400, 5000, 6231.57, 0, 0.0120258;
7400, 5100, 6231.57, 0, 0.0120258;
7400, 5200, 6134.01, 0, 0.0120258;
7400, 5300, 5939.96, 0, 0.0120258;
7400, 5400, 5842.94, 0, 0.0120258;
7400, 5500, 5842.94, 0, 0.0120258;
7400, 5600, 5842.94, 0, 0.0120258;
7400, 5700, 5544.86, 0, 0.0120258;
7400, 5800, 5447.84, 0, 0.0120258;
7400, 5900, 5350.81, 0, 0.0120258;
7400, 6000, 5156.77, 0, 0.0120258;
7400, 6100, 5149.76, 0, 0.0120258;
7400, 6200, 5149.76, 0, 0.0120258;
7400, 6300, 5149.76, 0, 0;
7400, 6400, 5052.74, 0, 0;
7400, 6500, 5045.74, 0, 0;
7400, 6600, 4948.71, 0, 0;
7400, 6700, 4948.71, 0, 0;
7400, 6800, 4948.71, 0, 0;
7400, 6900, 4844.68, 0, 0;
7400, 7000, 4844.68, 0, 0;
7400, 7100, 4650.64, 0, 0;
7400, 7200, 4449.59, 0, 0;
7400, 7300, 4449.59, 0, 0;
7400, 7400, 4255.54, 0, 0;
7400, 7500, 4158.51, 0, 0;
7400, 7600, 3770.42, 0, 0;
7400, 7700, 3770.42, 0, 0;
7400, 7800, 3673.39, 0, 0;
7400, 7900, 3576.37, 0, 0;
7400, 8000, 2910.72, 0, 0;
7400, 8100, 2716.68, 0, 0;
7400, 8200, 2425.6, 0, 0;
7400, 8300, 2037.51, 0, 0;
7400, 8400, 2037.51, 0, 0;
7400, 8500, 1940.48, 0, 0;
7400, 8600, 1746.43, 0, 0;
7400, 8700, 1358.34, 0, 0;
7400, 8800, 1261.31, 0, 0;
7400, 8900, 1261.31, 0, 0;
7400, 9000, 1261.31, 0, 0;
7400, 9100, 873.217, 0, 0;
7400, 9200, 776.193, 0, 0;
7400, 9300, 776.193, 0, 0;
7400, 9400, 776.193, 0, 0;
7400, 9500, 679.169, 0, 0;
7400, 9600, 388.097, 0, 0;
7400, 9700, 388.097, 0, 0;
7400, 9800, 388.097, 0, 0;
7400, 9900, 291.072, 0, 0;
7400, 10000, 291.072, 0, 0;
7500, 1000, 44530.5, 0, 0.0120258;
7500, 2000, 10135.4, 0, 0.0120258;
7500, 3000, 6718.47, 0, 0.0120258;
7500, 3100, 6466.54, 0, 0.0120258;
7500, 3200, 6450.88, 0, 0.0120258;
7500, 3300, 5977.17, 0, 0.0120258;
7500, 3400, 5863.84, 0, 0.0120258;
7500, 3500, 5745.81, 0, 0.0120258;
7500, 3600, 5737.69, 0, 0.0120258;
7500, 3700, 5728.51, 0, 0.0120258;
7500, 3800, 5727.4, 0, 0.0120258;
7500, 3900, 5719.28, 0, 0.0120258;
7500, 4000, 5607.07, 0, 0.0120258;
7500, 4100, 5584.95, 0, 0.0120258;
7500, 4200, 5584.94, 0, 0.0120258;
7500, 4300, 5576.29, 0, 0.0120258;
7500, 4400, 5561.17, 0, 0.0120258;
7500, 4500, 5561.17, 0, 0.0120258;
7500, 4600, 5464.07, 0, 0.0120258;
7500, 4700, 5464.07, 0, 0.0120258;
7500, 4800, 5455.96, 0, 0.0120258;
7500, 4900, 5455.95, 0, 0.0120258;
7500, 5000, 5454.84, 0, 0.0120258;
7500, 5100, 5454.84, 0, 0.0120258;
7500, 5200, 5357.82, 0, 0.0120258;
7500, 5300, 5163.77, 0, 0.0120258;
7500, 5400, 5163.77, 0, 0.0120258;
7500, 5500, 5163.77, 0, 0.0120258;
7500, 5600, 5163.77, 0, 0.0120258;
7500, 5700, 4865.69, 0, 0.0120258;
7500, 5800, 4768.67, 0, 0.0120258;
7500, 5900, 4671.65, 0, 0.0120258;
7500, 6000, 4477.6, 0, 0.0120258;
7500, 6100, 4470.59, 0, 0.0120258;
7500, 6200, 4470.59, 0, 0.0120258;
7500, 6300, 4470.59, 0, 0;
7500, 6400, 4373.57, 0, 0;
7500, 6500, 4366.57, 0, 0;
7500, 6600, 4269.54, 0, 0;
7500, 6700, 4269.54, 0, 0;
7500, 6800, 4269.54, 0, 0;
7500, 6900, 4262.54, 0, 0;
7500, 7000, 4262.54, 0, 0;
7500, 7100, 4165.52, 0, 0;
7500, 7200, 4158.51, 0, 0;
7500, 7300, 4158.51, 0, 0;
7500, 7400, 4061.49, 0, 0;
7500, 7500, 3964.46, 0, 0;
7500, 7600, 3673.39, 0, 0;
7500, 7700, 3673.39, 0, 0;
7500, 7800, 3576.37, 0, 0;
7500, 7900, 3479.34, 0, 0;
7500, 8000, 2910.72, 0, 0;
7500, 8100, 2716.68, 0, 0;
7500, 8200, 2425.6, 0, 0;
7500, 8300, 2037.51, 0, 0;
7500, 8400, 2037.51, 0, 0;
7500, 8500, 1940.48, 0, 0;
7500, 8600, 1746.43, 0, 0;
7500, 8700, 1358.34, 0, 0;
7500, 8800, 1261.31, 0, 0;
7500, 8900, 1261.31, 0, 0;
7500, 9000, 1261.31, 0, 0;
7500, 9100, 873.217, 0, 0;
7500, 9200, 776.193, 0, 0;
7500, 9300, 776.193, 0, 0;
7500, 9400, 776.193, 0, 0;
7500, 9500, 679.169, 0, 0;
7500, 9600, 388.097, 0, 0;
7500, 9700, 388.097, 0, 0;
7500, 9800, 388.097, 0, 0;
7500, 9900, 291.072, 0, 0;
7500, 10000, 291.072, 0, 0;
7600, 1000, 41185.3, 0, 0.0120258;
7600, 2000, 9552.69, 0, 0.0120258;
7600, 3000, 6136.33, 0, 0.0120258;
7600, 3100, 5884.39, 0, 0.0120258;
7600, 3200, 5868.74, 0, 0.0120258;
7600, 3300, 5395.03, 0, 0.0120258;
7600, 3400, 5281.7, 0, 0.0120258;
7600, 3500, 5163.66, 0, 0.0120258;
7600, 3600, 5155.55, 0, 0.0120258;
7600, 3700, 5146.37, 0, 0.0120258;
7600, 3800, 5145.25, 0, 0.0120258;
7600, 3900, 5137.14, 0, 0.0120258;
7600, 4000, 5024.92, 0, 0.0120258;
7600, 4100, 5002.8, 0, 0.0120258;
7600, 4200, 5002.8, 0, 0.0120258;
7600, 4300, 4994.15, 0, 0.0120258;
7600, 4400, 4979.03, 0, 0.0120258;
7600, 4500, 4979.03, 0, 0.0120258;
7600, 4600, 4881.92, 0, 0.0120258;
7600, 4700, 4881.92, 0, 0.0120258;
7600, 4800, 4873.81, 0, 0.0120258;
7600, 4900, 4873.81, 0, 0.0120258;
7600, 5000, 4872.7, 0, 0.0120258;
7600, 5100, 4872.7, 0, 0.0120258;
7600, 5200, 4775.67, 0, 0.0120258;
7600, 5300, 4581.62, 0, 0.0120258;
7600, 5400, 4581.62, 0, 0.0120258;
7600, 5500, 4581.62, 0, 0.0120258;
7600, 5600, 4581.62, 0, 0.0120258;
7600, 5700, 4283.55, 0, 0.0120258;
7600, 5800, 4186.52, 0, 0.0120258;
7600, 5900, 4186.52, 0, 0.0120258;
7600, 6000, 4089.5, 0, 0.0120258;
7600, 6100, 4082.5, 0, 0.0120258;
7600, 6200, 4082.5, 0, 0.0120258;
7600, 6300, 4082.5, 0, 0;
7600, 6400, 3985.47, 0, 0;
7600, 6500, 3978.47, 0, 0;
7600, 6600, 3881.45, 0, 0;
7600, 6700, 3881.45, 0, 0;
7600, 6800, 3881.45, 0, 0;
7600, 6900, 3874.44, 0, 0;
7600, 7000, 3874.44, 0, 0;
7600, 7100, 3777.42, 0, 0;
7600, 7200, 3770.42, 0, 0;
7600, 7300, 3770.42, 0, 0;
7600, 7400, 3770.42, 0, 0;
7600, 7500, 3770.42, 0, 0;
7600, 7600, 3576.37, 0, 0;
7600, 7700, 3576.37, 0, 0;
7600, 7800, 3479.34, 0, 0;
7600, 7900, 3382.32, 0, 0;
7600, 8000, 2813.7, 0, 0;
7600, 8100, 2716.68, 0, 0;
7600, 8200, 2425.6, 0, 0;
7600, 8300, 2037.51, 0, 0;
7600, 8400, 2037.51, 0, 0;
7600, 8500, 1940.48, 0, 0;
7600, 8600, 1746.43, 0, 0;
7600, 8700, 1358.34, 0, 0;
7600, 8800, 1261.31, 0, 0;
7600, 8900, 1261.31, 0, 0;
7600, 9000, 1261.31, 0, 0;
7600, 9100, 873.217, 0, 0;
7600, 9200, 776.193, 0, 0;
7600, 9300, 776.193, 0, 0;
7600, 9400, 776.193, 0, 0;
7600, 9500, 679.169, 0, 0;
7600, 9600, 388.097, 0, 0;
7600, 9700, 388.097, 0, 0;
7600, 9800, 388.097, 0, 0;
7600, 9900, 291.072, 0, 0;
7600, 10000, 291.072, 0, 0;
7700, 1000, 38452.5, 0, 0;
7700, 2000, 9128.29, 0, 0;
7700, 3000, 5942.28, 0, 0;
7700, 3100, 5690.34, 0, 0;
7700, 3200, 5674.69, 0, 0;
7700, 3300, 5200.98, 0, 0;
7700, 3400, 5087.65, 0, 0;
7700, 3500, 4969.62, 0, 0;
7700, 3600, 4961.5, 0, 0;
7700, 3700, 4952.32, 0, 0;
7700, 3800, 4951.21, 0, 0;
7700, 3900, 4943.09, 0, 0;
7700, 4000, 4927.9, 0, 0;
7700, 4100, 4905.78, 0, 0;
7700, 4200, 4905.77, 0, 0;
7700, 4300, 4897.12, 0, 0;
7700, 4400, 4882.01, 0, 0;
7700, 4500, 4882.01, 0, 0;
7700, 4600, 4784.9, 0, 0;
7700, 4700, 4784.9, 0, 0;
7700, 4800, 4776.79, 0, 0;
7700, 4900, 4776.79, 0, 0;
7700, 5000, 4775.67, 0, 0;
7700, 5100, 4775.67, 0, 0;
7700, 5200, 4678.65, 0, 0;
7700, 5300, 4484.6, 0, 0;
7700, 5400, 4484.6, 0, 0;
7700, 5500, 4484.6, 0, 0;
7700, 5600, 4484.6, 0, 0;
7700, 5700, 4186.52, 0, 0;
7700, 5800, 4089.5, 0, 0;
7700, 5900, 4089.5, 0, 0;
7700, 6000, 3992.48, 0, 0;
7700, 6100, 3985.47, 0, 0;
7700, 6200, 3985.47, 0, 0;
7700, 6300, 3985.47, 0, 0;
7700, 6400, 3888.45, 0, 0;
7700, 6500, 3881.45, 0, 0;
7700, 6600, 3784.42, 0, 0;
7700, 6700, 3784.42, 0, 0;
7700, 6800, 3784.42, 0, 0;
7700, 6900, 3777.42, 0, 0;
7700, 7000, 3777.42, 0, 0;
7700, 7100, 3680.39, 0, 0;
7700, 7200, 3673.39, 0, 0;
7700, 7300, 3673.39, 0, 0;
7700, 7400, 3673.39, 0, 0;
7700, 7500, 3673.39, 0, 0;
7700, 7600, 3576.37, 0, 0;
7700, 7700, 3576.37, 0, 0;
7700, 7800, 3479.34, 0, 0;
7700, 7900, 3382.32, 0, 0;
7700, 8000, 2813.7, 0, 0;
7700, 8100, 2716.68, 0, 0;
7700, 8200, 2425.6, 0, 0;
7700, 8300, 2037.51, 0, 0;
7700, 8400, 2037.51, 0, 0;
7700, 8500, 1940.48, 0, 0;
7700, 8600, 1746.43, 0, 0;
7700, 8700, 1358.34, 0, 0;
7700, 8800, 1261.31, 0, 0;
7700, 8900, 1261.31, 0, 0;
7700, 9000, 1261.31, 0, 0;
7700, 9100, 873.217, 0, 0;
7700, 9200, 776.193, 0, 0;
7700, 9300, 776.193, 0, 0;
7700, 9400, 776.193, 0, 0;
7700, 9500, 679.169, 0, 0;
7700, 9600, 388.097, 0, 0;
7700, 9700, 388.097, 0, 0;
7700, 9800, 388.097, 0, 0;
7700, 9900, 291.072, 0, 0;
7700, 10000, 291.072, 0, 0;
7800, 1000, 36675.3, 0, 0;
7800, 2000, 8739.66, 0, 0;
7800, 3000, 5651.2, 0, 0;
7800, 3100, 5399.27, 0, 0;
7800, 3200, 5383.62, 0, 0;
7800, 3300, 4909.91, 0, 0;
7800, 3400, 4796.58, 0, 0;
7800, 3500, 4678.54, 0, 0;
7800, 3600, 4670.43, 0, 0;
7800, 3700, 4661.25, 0, 0;
7800, 3800, 4660.13, 0, 0;
7800, 3900, 4652.02, 0, 0;
7800, 4000, 4636.82, 0, 0;
7800, 4100, 4614.7, 0, 0;
7800, 4200, 4614.7, 0, 0;
7800, 4300, 4606.05, 0, 0;
7800, 4400, 4590.93, 0, 0;
7800, 4500, 4590.93, 0, 0;
7800, 4600, 4493.83, 0, 0;
7800, 4700, 4493.83, 0, 0;
7800, 4800, 4485.71, 0, 0;
7800, 4900, 4485.71, 0, 0;
7800, 5000, 4484.6, 0, 0;
7800, 5100, 4484.6, 0, 0;
7800, 5200, 4387.58, 0, 0;
7800, 5300, 4193.53, 0, 0;
7800, 5400, 4193.53, 0, 0;
7800, 5500, 4193.53, 0, 0;
7800, 5600, 4193.53, 0, 0;
7800, 5700, 3895.45, 0, 0;
7800, 5800, 3798.43, 0, 0;
7800, 5900, 3798.43, 0, 0;
7800, 6000, 3701.4, 0, 0;
7800, 6100, 3694.4, 0, 0;
7800, 6200, 3694.4, 0, 0;
7800, 6300, 3694.4, 0, 0;
7800, 6400, 3597.38, 0, 0;
7800, 6500, 3590.37, 0, 0;
7800, 6600, 3493.35, 0, 0;
7800, 6700, 3493.35, 0, 0;
7800, 6800, 3493.35, 0, 0;
7800, 6900, 3486.35, 0, 0;
7800, 7000, 3486.35, 0, 0;
7800, 7100, 3389.32, 0, 0;
7800, 7200, 3382.32, 0, 0;
7800, 7300, 3382.32, 0, 0;
7800, 7400, 3382.32, 0, 0;
